"id","current_age","retirement_age","birth_year","birth_month","gender","address","latitude","longitude","per_capita_income","yearly_income","total_debt","credit_score","num_credit_cards","retirement_status","age_group","Debt_to_Income_Ratio","credit_limit_user"
1504,85,71,1934,7,"Male","5993 12th Lane",33.57,-101.87,12187,12826,1550,734,5,"Retired","60+",0.120848276937471,41544
1105,77,60,1942,6,"Male","766 Mountain View Drive",26.21,-98.31,14275,22104,20031,670,3,"Retired","60+",0.906216069489685,26226
1761,23,71,1996,10,"Female","533 Fourth Street",38.65,-121.25,27548,56168,186534,703,3,"Not Retired","18-30",3.32100128186868,32159
215,18,65,2002,2,"Male","6638 Summit Lane",35.57,-82.54,22223,45313,21488,716,2,"Not Retired","18-30",0.474212698342639,35598
948,53,65,1966,12,"Female","1540 El Camino Avenue",26.74,-80.12,18205,37119,55010,718,5,"Not Retired","46-60",1.48199035534362,47230
862,25,67,1995,1,"Female","8482 Elm Lane",32.42,-96.67,21032,42883,65917,807,3,"Not Retired","18-30",1.53713592799011,23256
1514,53,58,1966,11,"Female","6733 Third Boulevard",41.37,-82.1,18110,36925,89762,721,5,"Not Retired","46-60",2.43092755585647,20622
1698,32,64,1987,7,"Male","2783 Washington Avenue",40.87,-73.32,33338,67976,105337,747,3,"Not Retired","31-45",1.54962045427798,43944
1316,27,65,1993,2,"Female","711 Norfolk Drive",40.6,-80.65,16314,33266,0,693,5,"Not Retired","18-30",0,49028
1831,25,60,1994,5,"Female","4386 El Camino Boulevard",30.33,-81.65,19382,39520,61310,595,2,"Not Retired","18-30",1.55136639676113,23252
889,27,65,1992,3,"Male","900 Norfolk Avenue",39.61,-86.11,25773,52550,140825,710,1,"Not Retired","18-30",2.67982873453853,14700
526,51,62,1968,3,"Female","54870 Lexington Drive",25.77,-80.2,31625,64481,114394,627,5,"Not Retired","46-60",1.7740729827391,50015
231,55,67,1964,3,"Female","1442 Mill Avenue",35.05,-78.87,17789,36270,73779,769,5,"Not Retired","46-60",2.03416046319272,50809
910,31,57,1989,2,"Male","35 Rose Boulevard",37.38,-121.9,37677,76820,159137,819,2,"Not Retired","31-45",2.07155688622754,19423
876,65,62,1954,5,"Male","3216 Ninth Drive",37.68,-97.34,22638,49817,26928,600,2,"Retired","60+",0.540538370435795,15635
1509,67,71,1952,8,"Female","1429 Summit Drive",39.38,-76.55,23096,47087,92489,820,5,"Not Retired","60+",1.96421517616327,74248
1422,66,66,1953,7,"Female","330 Martin Luther King Lane",35.51,-78.73,18340,36052,6602,767,4,"Retired","60+",0.183124375901476,41023
1400,29,71,1990,5,"Male","4673 Washington Avenue",32.41,-87.03,12474,25434,0,698,2,"Not Retired","18-30",0,13000
492,41,70,1978,9,"Male","2397 Madison Avenue",34.95,-82.12,18857,38450,51430,850,1,"Not Retired","31-45",1.33758127438231,16905
1516,38,67,1981,3,"Male","909 Eighth Street",37.44,-121.87,33758,68827,35669,755,2,"Not Retired","31-45",0.518241387827451,72163
1649,64,63,1956,2,"Male","8146 Third Avenue",29.79,-95.82,0,399,323,729,3,"Retired","60+",0.80952380952381,412
1573,71,56,1949,1,"Male","793 Norfolk Avenue",29.18,-82.13,12992,17775,11520,746,1,"Retired","60+",0.648101265822785,3300
583,64,67,1955,11,"Male","28 West Lane",41.76,-88.29,14200,28954,41461,636,2,"Not Retired","60+",1.43196104165228,17383
1811,83,67,1936,3,"Male","308 Second Boulevard",37.34,-122.11,76725,82009,6229,764,8,"Retired","60+",0.075955078101184,368894
1054,50,69,1970,2,"Male","9190 Sussex Lane",45.47,-122.37,22599,46077,135862,639,3,"Not Retired","46-60",2.94858606246066,26403
1678,36,65,1983,3,"Male","296 Pine Boulevard",41.7,-72.67,28557,58225,101148,685,3,"Not Retired","31-45",1.73719192786604,68051
333,20,64,2000,1,"Female","6877 Jefferson Drive",39.45,-74.72,23298,47504,65156,706,1,"Not Retired","18-30",1.37158976086224,14304
1412,58,67,1961,6,"Female","91 Jefferson Drive",36.97,-86.44,26567,54166,0,707,5,"Not Retired","46-60",0,59728
177,54,66,1965,12,"Female","294 Bayview Lane",35.1,-90,28570,58248,107130,728,4,"Not Retired","46-60",1.83920477956325,81594
390,30,70,1989,4,"Male","4328 Forest Boulevard",26.14,-80.13,45143,92046,6658,681,2,"Not Retired","18-30",0.0723333985181322,18557
1577,53,66,1966,12,"Male","153 Wessex Drive",27.33,-82.54,19983,40745,18371,718,4,"Not Retired","46-60",0.450877408270954,49929
1609,71,68,1948,7,"Female","9854 Park Lane",38.78,-77.27,35563,87659,0,779,4,"Retired","60+",0,98367
1762,29,64,1990,5,"Male","5537 Forest Lane",38.55,-121.49,31184,63583,200435,635,1,"Not Retired","18-30",3.15233631631096,18400
917,58,66,1962,1,"Male","735 Forest Avenue",34.07,-118.14,20059,40900,64420,678,3,"Not Retired","46-60",1.57506112469438,45512
1717,67,67,1952,7,"Female","728 Sixth Avenue",43.06,-78.27,17665,43070,14135,726,4,"Retired","60+",0.328186672858138,80350
1355,54,67,1966,1,"Male","41 Grant Drive",32.35,-86.28,11703,23863,83430,536,2,"Not Retired","46-60",3.49620751791476,16407
1668,92,67,1927,6,"Male","619 North Avenue",42.91,-71.12,26541,56099,933,751,6,"Retired","60+",0.0166313125011141,113271
1293,32,65,1988,1,"Female","219 Federal Street",29.45,-95.06,24217,49374,108192,706,2,"Not Retired","31-45",2.19127475999514,40241
1597,20,66,1999,7,"Male","3404 Main Lane",40.71,-80.1,35188,71750,117124,697,3,"Not Retired","18-30",1.63239024390244,85607
202,20,66,1999,7,"Female","75 Third Avenue",39.33,-84.4,31920,65082,88347,850,1,"Not Retired","18-30",1.35747211210473,6200
493,18,65,2002,1,"Male","33 Lafayette Lane",32.76,-96.59,14245,29047,36835,786,1,"Not Retired","18-30",1.26811718938272,9241
361,43,68,1976,6,"Male","125 Plum Drive",33.91,-118.34,19153,39052,65861,804,4,"Not Retired","31-45",1.68649492983714,31059
1659,94,65,1926,1,"Female","4570 Valley Stream Lane",42.26,-88.13,28147,40787,1574,782,6,"Retired","60+",0.038590727437664,118980
289,22,64,1997,12,"Female","109 El Camino Avenue",29.76,-95.38,11219,22876,36157,685,2,"Not Retired","18-30",1.58056478405316,12640
737,61,60,1958,3,"Female","8301 Tenth Drive",42.33,-122.79,18961,30359,16552,758,2,"Retired","60+",0.545208998978886,13389
1733,47,66,1972,6,"Female","6613 Hill Drive",36.73,-84.16,12814,26130,54290,498,1,"Not Retired","46-60",2.07768848067356,898
278,59,66,1960,9,"Male","910 Eighth Drive",29.76,-95.38,95039,193768,150896,686,5,"Not Retired","46-60",0.778745716526981,393197
618,32,67,1987,8,"Male","3525 Second Lane",33.92,-118.2,13632,27795,72318,701,4,"Not Retired","31-45",2.60183486238532,32791
753,53,66,1967,2,"Female","919 Oak Boulevard",33.24,-87.59,15540,31688,66776,605,3,"Not Retired","46-60",2.10729613733906,16604
489,36,66,1983,8,"Male","430 Grant Boulevard",40.87,-97.59,18024,36753,33657,684,4,"Not Retired","31-45",0.915761978613991,34918
90,63,62,1956,8,"Male","9 Mill Drive",28.37,-80.75,19018,12796,22192,644,3,"Retired","60+",1.73429196623945,36635
1264,32,65,1987,8,"Female","635 East Drive",36.8,-97.29,15077,30737,35858,815,2,"Not Retired","31-45",1.16660702085434,25160
18,30,62,1989,12,"Male","9207 Madison Boulevard",39.17,-77.26,31555,64340,94513,637,1,"Not Retired","18-30",1.46896176562014,62
376,50,74,1969,4,"Female","818 12th Lane",39.8,-74.62,28433,57975,34570,773,4,"Not Retired","46-60",0.596291504959034,66080
579,30,67,1989,7,"Male","774 Park Lane",44.02,-88.16,19382,39520,53896,772,1,"Not Retired","18-30",1.36376518218623,21005
218,59,68,1960,3,"Female","5238 Park Street",40.76,-74.03,16770,34190,39242,810,7,"Not Retired","46-60",1.14776250365604,80811
1320,28,64,1991,10,"Female","5225 Bayview Street",34.02,-118.28,13002,26513,32620,604,1,"Not Retired","18-30",1.23033983328933,10693
42,78,66,1941,11,"Female","3863 Pine Street",30.84,-83.27,12672,8526,3723,684,3,"Retired","60+",0.436664320900774,22676
1170,40,63,1980,2,"Female","5191 Grant Drive",35.4,-80.43,20041,40867,50449,694,2,"Not Retired","31-45",1.2344679080921,27342
1531,34,62,1985,10,"Male","801 River Street",34.47,-85.34,14514,29594,47766,792,1,"Not Retired","31-45",1.61404338717308,7500
1275,35,65,1984,3,"Female","1496 Rose Street",34.04,-118.29,11395,23238,31661,611,2,"Not Retired","31-45",1.36246664945348,12800
26,49,68,1970,12,"Female","9639 Third Boulevard",40.68,-80.27,20142,41071,124139,685,1,"Not Retired","46-60",3.02254632222249,3900
1937,65,62,1955,2,"Female","230 Plum Avenue",38.78,-90.7,25350,17056,29112,667,5,"Retired","60+",1.70684803001876,52048
1177,36,66,1983,3,"Female","1644 Park Avenue",39.67,-75.75,31719,64672,56485,695,4,"Not Retired","31-45",0.8734073478476,68252
1032,62,60,1957,6,"Female","171 Catherine Lane",36.81,-119.71,17301,26975,17212,673,2,"Retired","60+",0.638072289156627,1963
397,30,65,1989,4,"Female","2328 Little Creek Avenue",39.95,-75.16,10016,20424,14743,770,3,"Not Retired","18-30",0.721846846846847,30220
566,60,67,1959,10,"Female","8179 Valley Stream Drive",42.79,-83.62,22680,46244,108449,814,5,"Not Retired","46-60",2.34514747859182,44658
1581,38,65,1981,11,"Female","9324 Catherine Street",38.42,-90.36,21744,44334,55173,684,5,"Not Retired","31-45",1.24448504533766,61703
1332,63,68,1956,6,"Male","547 West Drive",41,-73.66,35269,71909,44190,712,3,"Not Retired","60+",0.614526693459789,102154
1648,66,69,1953,5,"Female","211 Valley Street",40.76,-74.59,91180,185909,461854,621,5,"Not Retired","60+",2.48430145931612,258595
17,76,65,1943,7,"Male","2012 Forest Avenue",35.73,-81.32,17850,21867,21103,759,2,"Retired","60+",0.965061508208716,9975
349,40,61,1979,12,"Female","1943 Birch Street",40.84,-81.63,21201,43229,96831,685,2,"Not Retired","31-45",2.23995466006616,33948
1200,64,64,1956,2,"Male","106 Littlewood Drive",29.76,-95.38,15401,24420,14460,685,1,"Retired","60+",0.592137592137592,6000
228,54,66,1966,1,"Female","2206 South Drive",28.55,-82.39,15524,31655,46405,623,1,"Not Retired","46-60",1.46596114357921,1700
484,84,64,1936,1,"Female","4819 Martin Luther King Drive",42.7,-71.11,41665,66745,682,718,3,"Retired","60+",0.0102179938572178,72017
1099,22,65,1997,4,"Male","4932 South Boulevard",46.86,-96.75,20214,41214,130538,763,1,"Not Retired","18-30",3.16732178385985,3500
1480,49,64,1970,6,"Male","5642 Bayview Avenue",35.11,-106.62,24403,49756,70744,705,1,"Not Retired","46-60",1.42181847415387,7100
1449,66,63,1953,6,"Male","5807 Lincoln Street",32.61,-83.63,15334,28104,12054,751,3,"Retired","60+",0.428906917164816,13071
1417,54,68,1965,3,"Female","336 Catherine Lane",42.63,-83.61,25838,52680,87082,835,5,"Not Retired","46-60",1.65303720577069,95710
267,61,66,1958,3,"Female","7360 Lexington Drive",37.96,-83.82,13602,27733,21785,765,3,"Not Retired","60+",0.785526268344571,35412
373,61,63,1959,2,"Male","3270 Grant Avenue",40.59,-84.95,10493,21397,54771,812,4,"Not Retired","60+",2.55975136701407,21425
1772,47,70,1972,10,"Male","9070 West Street",34.09,-117.58,24603,50163,97188,761,4,"Not Retired","46-60",1.93744393277914,56523
1418,25,69,1994,5,"Female","309 River Avenue",44.13,-89.52,13210,26939,69587,752,1,"Not Retired","18-30",2.58313226177661,9100
1774,52,69,1967,10,"Male","653 Mill Street",44.96,-93.26,20662,42129,101742,758,4,"Not Retired","46-60",2.41501103752759,37761
964,48,66,1971,12,"Female","33 North Avenue",40.84,-73.99,22278,45422,83940,689,4,"Not Retired","46-60",1.84800317026991,33536
72,37,66,1982,12,"Male","550 Forest Street",46.51,-112.12,20305,41401,71180,580,1,"Not Retired","31-45",1.71928214294341,14300
6,19,63,2000,6,"Female","534 Second Lane",32.88,-117.13,27394,55854,111042,782,1,"Not Retired","18-30",1.98807605543023,14600
1527,66,67,1953,11,"Female","1426 Fifth Avenue",43.32,-71.18,24779,50523,98763,578,1,"Not Retired","60+",1.95481265958079,7100
1433,73,67,1946,3,"Male","2834 West Street",30.68,-88.04,25381,48060,17440,581,3,"Retired","60+",0.362879733666251,35851
1785,40,64,1979,10,"Male","344 11th Street",25.92,-97.48,12684,25861,42050,607,3,"Not Retired","31-45",1.62600054135571,25465
1476,29,66,1990,3,"Female","685 Jefferson Avenue",40.71,-74.06,21916,44688,88092,716,3,"Not Retired","18-30",1.97126745435016,51762
455,41,69,1979,1,"Female","8676 River Avenue",40.66,-73.73,24412,49776,17352,684,3,"Not Retired","31-45",0.348601735776278,34762
1553,21,62,1998,10,"Male","5 Lafayette Avenue",41.24,-81.45,42201,86042,165447,701,2,"Not Retired","18-30",1.92286325283001,34700
532,27,65,1993,1,"Male","2282 Main Drive",38.53,-90,23778,48484,63561,775,4,"Not Retired","18-30",1.31096856694992,79583
1092,54,62,1965,5,"Male","703 12th Street",41.01,-75.99,23450,47814,92020,720,2,"Not Retired","46-60",1.92454092943489,14146
1819,20,69,1999,8,"Female","621 Fifth Boulevard",30.58,-91.15,17440,35559,59164,672,2,"Not Retired","18-30",1.66382631682556,24712
528,38,65,1981,7,"Male","5661 Forest Avenue",42.78,-96.16,19853,40478,76392,718,3,"Not Retired","31-45",1.88724739364593,16555
328,45,67,1974,3,"Male","4391 Lexington Lane",35.19,-80.83,17817,36323,65525,700,3,"Not Retired","31-45",1.80395341794455,28455
1282,34,66,1985,3,"Female","404 Main Lane",45.76,-108.57,20231,41249,42268,695,2,"Not Retired","31-45",1.02470362917889,29380
783,62,61,1957,9,"Male","641 Martin Luther King Avenue",35.31,-106.55,15966,29769,14542,693,3,"Retired","60+",0.488494742853304,16827
1325,23,66,1996,3,"Female","459 East Avenue",37.44,-122.2,150583,307018,516263,745,2,"Not Retired","18-30",1.68153984456937,134000
687,20,66,1999,11,"Male","1693 Spruce Street",42.24,-84.4,17783,36264,99582,725,1,"Not Retired","18-30",2.74602911978822,19446
1693,36,69,1983,4,"Female","478 East Drive",33.61,-111.89,36300,74016,85204,702,2,"Not Retired","31-45",1.15115650670125,63406
1542,46,69,1973,12,"Female","515 South Street",41.47,-81.67,27250,55565,34039,731,2,"Not Retired","46-60",0.612597858364078,21036
36,31,63,1988,6,"Male","8486 Catherine Street",37.23,-80.42,24640,50242,84457,722,2,"Not Retired","31-45",1.68100394092592,27531
360,43,67,1976,4,"Male","881 Plum Street",39.22,-74.8,22697,46278,51243,791,4,"Not Retired","31-45",1.10728639958512,87375
555,31,63,1988,5,"Male","6692 Lake Street",38.03,-85.34,21444,43724,53853,514,1,"Not Retired","31-45",1.23165767084439,26
136,18,66,2001,4,"Female","724 Essex Drive",38.22,-85.74,31636,64504,69041,695,3,"Not Retired","18-30",1.07033672330398,68914
603,42,67,1978,2,"Female","66 Norfolk Avenue",35.48,-97.26,21884,44624,102882,611,1,"Not Retired","31-45",2.30553065614916,3900
1794,49,58,1970,12,"Male","469 Catherine Avenue",29.45,-98.5,36852,75137,175263,631,1,"Not Retired","46-60",2.33257915540945,4392
329,70,65,1949,3,"Male","6339 Lafayette Avenue",34.39,-119.51,21191,36724,16437,701,4,"Retired","60+",0.447581962749156,32993
1181,61,66,1958,4,"Male","747 Rose Drive",35.4,-80.59,25299,51581,35134,810,5,"Not Retired","60+",0.681142281072488,70136
598,47,63,1972,11,"Male","305 Elm Street",44.22,-71.74,21159,43144,54157,628,3,"Not Retired","46-60",1.25526145002781,30535
990,91,67,1929,1,"Female","365 Mountain View Boulevard",30.09,-90.99,16474,27150,2007,737,1,"Retired","60+",0.0739226519337017,75
1777,47,67,1972,5,"Male","166 12th Street",38.83,-77.21,30622,62432,95799,741,5,"Not Retired","46-60",1.53445348539211,84356
998,18,67,2001,11,"Male","62 East Boulevard",34.08,-117.46,13739,28006,19518,703,2,"Not Retired","18-30",0.696922088123973,20764
1872,62,65,1957,10,"Male","8915 Sixth Avenue",33.95,-84.54,33093,67470,93795,804,6,"Not Retired","60+",1.39017341040462,119991
1743,18,75,2002,1,"Female","76 Federal Avenue",39.19,-96.59,25658,52315,109513,774,4,"Not Retired","18-30",2.09333843066042,76319
1000,20,73,1999,8,"Female","6030 Third Lane",41.93,-71.29,26693,54424,92199,687,1,"Not Retired","18-30",1.69408716742614,23088
1708,22,66,1997,7,"Male","90072 George Drive",37.48,-97.24,22195,45254,75758,850,2,"Not Retired","18-30",1.67406196137358,32497
799,34,68,1985,7,"Female","90 El Camino Avenue",42.88,-78.85,15461,31525,57818,686,2,"Not Retired","31-45",1.83403647898493,13600
144,44,67,1975,3,"Female","5380 12th Boulevard",34.5,-93.05,15857,32330,97190,835,4,"Not Retired","31-45",3.00618620476338,46588
781,30,74,1989,9,"Male","7154 Lafayette Drive",32.33,-106.75,16670,33993,45149,602,4,"Not Retired","18-30",1.32818521460301,38809
1572,40,70,1979,7,"Female","903 Norfolk Boulevard",30.68,-88.04,9284,18935,43928,658,3,"Not Retired","31-45",2.31993662529707,12166
793,73,60,1946,8,"Female","658 Plum Avenue",26.14,-80.13,21084,42593,16083,703,2,"Retired","60+",0.377597257765361,30400
1681,21,72,1998,6,"Male","21 Birch Drive",38.63,-90.24,31909,65058,157708,746,1,"Not Retired","18-30",2.42411386762581,18800
1179,50,71,1969,7,"Female","312 Burns Boulevard",36.67,-76.3,24312,49570,43645,752,5,"Not Retired","46-60",0.880472059713536,97746
114,47,65,1972,12,"Female","112 Elm Avenue",34.18,-118.39,16892,34441,907,725,4,"Not Retired","46-60",0.0263348915536715,66913
271,30,65,1989,7,"Female","352 Hill Lane",45.65,-122.66,20649,42101,70460,685,1,"Not Retired","18-30",1.67359445143821,2105
1107,71,69,1949,1,"Female","836 Summit Boulevard",42.23,-76.34,18323,40516,6908,698,5,"Retired","60+",0.17050054299536,52484
517,33,71,1986,11,"Male","87 Ocean Avenue",42.31,-83.21,11773,24009,19085,811,4,"Not Retired","31-45",0.794910241992586,34959
624,33,66,1987,2,"Male","515 Spruce Boulevard",42.89,-85.72,18431,37579,59201,710,2,"Not Retired","31-45",1.57537454429336,31900
1215,53,68,1967,2,"Female","9458 Park Boulevard",32.84,-116.88,20673,42152,55576,751,1,"Not Retired","46-60",1.31846650218258,18112
1992,63,72,1956,7,"Female","457 Summit Lane",36.61,-89.81,11636,23725,47647,710,5,"Not Retired","60+",2.00830347734457,47924
968,21,69,1998,9,"Female","89 Oak Lane",42.88,-78.85,14456,29475,48741,722,1,"Not Retired","18-30",1.65363867684478,700
19,82,68,1937,5,"Female","6577 Catherine Lane",34.41,-119.7,23071,34903,1336,630,1,"Retired","60+",0.0382775119617225,55
1605,39,67,1980,5,"Male","9995 Pine Avenue",39.5,-84.37,19293,39336,43747,690,3,"Not Retired","31-45",1.11213646532438,29024
463,32,74,1987,5,"Female","412 Fifth Boulevard",40.71,-73.99,19744,40256,0,719,2,"Not Retired","31-45",0,33554
1365,18,65,2002,2,"Male","6039 Valley Stream Street",38.23,-122.56,26752,54547,92901,751,1,"Not Retired","18-30",1.70313674445891,7500
809,54,66,1965,5,"Female","2855 Sixth Avenue",41.76,-88.15,41979,85596,159101,618,1,"Not Retired","46-60",1.85874339922426,31696
590,37,66,1982,6,"Male","300 West Avenue",34.17,-86.83,17198,35060,39104,724,2,"Not Retired","31-45",1.11534512264689,15044
1904,69,70,1951,2,"Male","5844 Littlewood Street",35.95,-95.38,15195,30983,10019,757,5,"Not Retired","60+",0.323370880805603,31198
545,55,67,1964,10,"Male","22 First Boulevard",40.67,-89.54,22416,45707,113194,715,3,"Not Retired","46-60",2.47651344433019,54927
789,43,60,1976,11,"Female","429 Grant Boulevard",39.59,-75.17,24417,49788,83932,690,3,"Not Retired","31-45",1.68578774001767,40438
742,69,67,1950,12,"Female","829 Mill Boulevard",38.74,-77.48,24016,50753,20226,698,4,"Retired","60+",0.398518314188324,35659
612,88,67,1931,9,"Female","336 North Street",39.09,-84.51,18959,16296,667,838,7,"Retired","60+",0.0409302896416298,101670
536,21,62,1998,8,"Male","894 Catherine Boulevard",42.93,-74.62,15242,31077,89659,789,5,"Not Retired","18-30",2.88505969044631,24884
523,27,65,1992,6,"Female","444 Forest Boulevard",42.77,-86.1,18877,38487,28032,773,4,"Not Retired","18-30",0.728349832410944,49930
928,59,66,1960,12,"Female","26 Martin Luther King Drive",29.76,-95.38,15862,32347,82667,784,7,"Not Retired","46-60",2.55563112498841,88500
1642,37,66,1982,4,"Female","48190 Plum Drive",39.96,-74.06,19848,40470,41938,731,5,"Not Retired","31-45",1.03627378304917,66330
495,49,63,1970,8,"Male","6427 Martin Luther King Drive",43.04,-76.14,18649,38028,79101,831,4,"Not Retired","46-60",2.08007257810035,53593
166,83,64,1936,4,"Female","9915 Burns Lane",39.15,-75.51,17634,25567,1001,665,3,"Retired","60+",0.0391520319161419,27410
1277,33,65,1987,1,"Male","97542 Hillside Lane",43.1,-76.21,25429,51848,86951,692,1,"Not Retired","31-45",1.67703672272797,19800
718,48,63,1971,8,"Male","7944 Hill Lane",41.64,-85.41,14263,29081,56301,655,3,"Not Retired","46-60",1.93600632715519,12911
