id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,retirement_status,age_group,Debt_to_Income_Ratio,id.y,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,PIN_Change_Due
1690,18,67,2001,3,Female,356 Plum Boulevard,32.93,-94.7,15832,32281,80882,630,2,Not Retired,18-30,2.505560546451473,686,Mastercard,Debit,5487985553439546,12/2023,103,YES,2,15906,2020-01-01T00:00:00Z,2020,No
169,85,71,1934,5,Male,2 11th Avenue,33.94,-80.39,14224,30451,93,686,4,Retired,60+,0.00305408689369807,5717,Visa,Debit,4032033794787095,07/2022,167,YES,1,10194,2015-11-01T00:00:00Z,2015,Yes
169,85,71,1934,5,Male,2 11th Avenue,33.94,-80.39,14224,30451,93,686,4,Retired,60+,0.00305408689369807,5655,Mastercard,Debit (Prepaid),5746544800697198,09/2021,335,YES,2,91,2011-11-01T00:00:00Z,2011,Yes
169,85,71,1934,5,Male,2 11th Avenue,33.94,-80.39,14224,30451,93,686,4,Retired,60+,0.00305408689369807,3256,Mastercard,Debit,5995053751840192,02/2024,267,YES,1,12591,2003-06-01T00:00:00Z,2010,Yes
169,85,71,1934,5,Male,2 11th Avenue,33.94,-80.39,14224,30451,93,686,4,Retired,60+,0.00305408689369807,2317,Mastercard,Debit,5802870059687260,07/2022,990,NO,1,10574,2013-03-01T00:00:00Z,2013,Yes
1955,85,62,1934,4,Female,7016 Hillside Lane,35.54,-82.84,16248,28134,2081,674,2,Retired,60+,0.07396744152982157,4220,Mastercard,Debit (Prepaid),5391951338573410,01/2020,356,YES,2,92,2007-08-01T00:00:00Z,2009,Yes
1955,85,62,1934,4,Female,7016 Hillside Lane,35.54,-82.84,16248,28134,2081,674,2,Retired,60+,0.07396744152982157,4184,Mastercard,Debit,5751709126583195,03/2021,435,YES,1,7338,2006-08-01T00:00:00Z,2016,Yes
1807,47,65,1972,12,Female,14780 Plum Lane,40.84,-73.87,25537,52065,98613,828,5,Not Retired,46-60,1.8940363007778735,5712,Mastercard,Debit,5678405303384008,03/2022,24,YES,2,26838,2015-11-01T00:00:00Z,2015,Yes
1807,47,65,1972,12,Female,14780 Plum Lane,40.84,-73.87,25537,52065,98613,828,5,Not Retired,46-60,1.8940363007778735,2823,Amex,Credit,321246869185324,08/2020,300,YES,2,13200,2002-05-01T00:00:00Z,2014,Yes
1807,47,65,1972,12,Female,14780 Plum Lane,40.84,-73.87,25537,52065,98613,828,5,Not Retired,46-60,1.8940363007778735,165,Mastercard,Debit (Prepaid),5207231566469664,03/2014,198,YES,1,89,2008-01-01T00:00:00Z,2015,Yes
1807,47,65,1972,12,Female,14780 Plum Lane,40.84,-73.87,25537,52065,98613,828,5,Not Retired,46-60,1.8940363007778735,2837,Amex,Credit,342755409763060,04/2007,743,YES,2,3900,2003-05-01T00:00:00Z,2008,Yes
102,32,67,1987,7,Female,2785 Elm Drive,33.76,-117.97,16289,33212,59638,649,1,Not Retired,31-45,1.7956762615921955,5875,Visa,Debit,4735775382501736,07/2024,45,YES,1,7676,2006-12-01T00:00:00Z,2010,Yes
257,52,65,1967,9,Male,858 Martin Luther King Drive,34.2,-118.39,15239,31070,86747,708,4,Not Retired,46-60,2.791985838429353,3816,Mastercard,Debit,5723984491385619,03/2022,703,YES,2,13345,2007-07-01T00:00:00Z,2010,Yes
257,52,65,1967,9,Male,858 Martin Luther King Drive,34.2,-118.39,15239,31070,86747,708,4,Not Retired,46-60,2.791985838429353,4386,Visa,Credit,4575711221736157,11/2024,777,YES,1,8000,2011-08-01T00:00:00Z,2011,Yes
257,52,65,1967,9,Male,858 Martin Luther King Drive,34.2,-118.39,15239,31070,86747,708,4,Not Retired,46-60,2.791985838429353,5127,Mastercard,Debit (Prepaid),5756681783759529,03/2022,331,YES,2,87,2008-10-01T00:00:00Z,2012,Yes
257,52,65,1967,9,Male,858 Martin Luther King Drive,34.2,-118.39,15239,31070,86747,708,4,Not Retired,46-60,2.791985838429353,104,Mastercard,Debit,5556746533263402,10/2024,516,YES,2,6395,2006-01-01T00:00:00Z,2014,Yes
911,18,68,2001,11,Male,69524 Valley Lane,37.33,-88.07,14500,29562,31509,757,1,Not Retired,18-30,1.0658615790541912,687,Mastercard,Credit,5288171160215324,01/2023,828,YES,1,8900,2020-01-01T00:00:00Z,2020,No
987,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,30179,61532,26832,683,4,Not Retired,46-60,0.4360657869076253,2748,Mastercard,Debit (Prepaid),5929319761273570,02/2024,367,YES,1,69,2015-04-01T00:00:00Z,2015,Yes
987,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,30179,61532,26832,683,4,Not Retired,46-60,0.4360657869076253,4146,Visa,Debit,4783135306510626,01/2021,128,YES,1,18912,2004-08-01T00:00:00Z,2008,Yes
987,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,30179,61532,26832,683,4,Not Retired,46-60,0.4360657869076253,5090,Mastercard,Debit,5232731518306860,09/2021,971,YES,1,23021,2007-10-01T00:00:00Z,2011,Yes
987,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,30179,61532,26832,683,4,Not Retired,46-60,0.4360657869076253,373,Mastercard,Debit,5920175797699651,08/2021,420,YES,1,21985,2018-01-01T00:00:00Z,2018,No
101,18,62,2002,1,Female,91 Essex Lane,32.88,-105.95,15095,30778,73680,681,1,Not Retired,18-30,2.393917733445968,919,Visa,Credit,4892534625652849,12/2023,286,YES,2,5300,2020-01-01T00:00:00Z,2020,No
1141,66,57,1953,10,Male,35 Essex Drive,36.48,-80.61,15838,27266,19798,777,5,Retired,60+,0.7261057727572802,237,Mastercard,Debit,5787921795028281,07/2020,29,YES,2,2397,2010-01-01T00:00:00Z,2013,Yes
1141,66,57,1953,10,Male,35 Essex Drive,36.48,-80.61,15838,27266,19798,777,5,Retired,60+,0.7261057727572802,3817,Mastercard,Credit,5626143345177540,11/2012,318,YES,2,2800,2007-07-01T00:00:00Z,2010,Yes
1141,66,57,1953,10,Male,35 Essex Drive,36.48,-80.61,15838,27266,19798,777,5,Retired,60+,0.7261057727572802,3624,Visa,Debit,4145457087186133,02/2020,837,YES,1,10466,2017-06-01T00:00:00Z,2017,Yes
1141,66,57,1953,10,Male,35 Essex Drive,36.48,-80.61,15838,27266,19798,777,5,Retired,60+,0.7261057727572802,3269,Amex,Credit,382984229682656,12/2012,950,NO,1,9400,2004-06-01T00:00:00Z,2011,Yes
1141,66,57,1953,10,Male,35 Essex Drive,36.48,-80.61,15838,27266,19798,777,5,Retired,60+,0.7261057727572802,5224,Visa,Debit,4094653186833148,06/2023,298,YES,2,20161,2010-10-01T00:00:00Z,2010,Yes
1682,57,69,1962,5,Male,241 Hillside Lane,47.91,-97.07,23910,48750,117616,716,5,Not Retired,46-60,2.4126358974358975,1277,Mastercard,Credit,5399068844339829,09/2024,512,YES,1,12600,2011-02-01T00:00:00Z,2015,Yes
1682,57,69,1962,5,Male,241 Hillside Lane,47.91,-97.07,23910,48750,117616,716,5,Not Retired,46-60,2.4126358974358975,2517,Visa,Credit,4639536674901608,01/2024,981,NO,1,14300,2006-04-01T00:00:00Z,2007,Yes
1682,57,69,1962,5,Male,241 Hillside Lane,47.91,-97.07,23910,48750,117616,716,5,Not Retired,46-60,2.4126358974358975,3407,Visa,Debit,4404150274692596,03/2022,155,YES,1,23452,2008-06-01T00:00:00Z,2011,Yes
1682,57,69,1962,5,Male,241 Hillside Lane,47.91,-97.07,23910,48750,117616,716,5,Not Retired,46-60,2.4126358974358975,238,Mastercard,Credit,5970339574772530,10/2021,757,YES,2,13200,2010-01-01T00:00:00Z,2014,Yes
1682,57,69,1962,5,Male,241 Hillside Lane,47.91,-97.07,23910,48750,117616,716,5,Not Retired,46-60,2.4126358974358975,3408,Visa,Credit,4892298386279580,01/2013,50,YES,1,13500,2008-06-01T00:00:00Z,2008,Yes
978,21,62,1998,7,Female,288 North Avenue,30.06,-89.93,27603,56280,81803,760,1,Not Retired,18-30,1.453500355366027,688,Mastercard,Debit,5950613249503517,08/2020,608,YES,2,16558,2020-01-01T00:00:00Z,2020,No
1550,18,67,2001,4,Male,6445 Ninth Lane,47.85,-122.28,24564,50086,51164,776,3,Not Retired,18-30,1.0215229804735857,1725,Mastercard,Credit,5447265501719265,11/2021,636,NO,1,13700,2020-02-01T00:00:00Z,2020,No
1550,18,67,2001,4,Male,6445 Ninth Lane,47.85,-122.28,24564,50086,51164,776,3,Not Retired,18-30,1.0215229804735857,690,Mastercard,Debit,5679761417086761,04/2020,123,YES,2,14332,2020-01-01T00:00:00Z,2020,No
1162,22,69,1997,12,Female,8974 West Lane,35.46,-97.51,19076,38892,50150,705,2,Not Retired,18-30,1.2894682711097398,1970,Visa,Debit,4716305740813495,06/2022,984,YES,1,15695,2020-02-01T00:00:00Z,2020,No
1162,22,69,1997,12,Female,8974 West Lane,35.46,-97.51,19076,38892,50150,705,2,Not Retired,18-30,1.2894682711097398,1454,Discover,Credit,6492132286425890,02/2020,811,YES,1,13700,2020-02-01T00:00:00Z,2020,No
172,47,66,1972,4,Female,9020 North Street,39.85,-88.93,22153,45164,0,730,3,Not Retired,46-60,0,2365,Mastercard,Debit,5195057277840268,10/2020,855,YES,1,19600,2017-03-01T00:00:00Z,2017,Yes
172,47,66,1972,4,Female,9020 North Street,39.85,-88.93,22153,45164,0,730,3,Not Retired,46-60,0,3458,Visa,Debit,4366055356305424,06/2021,186,YES,1,17815,2009-06-01T00:00:00Z,2010,Yes
172,47,66,1972,4,Female,9020 North Street,39.85,-88.93,22153,45164,0,730,3,Not Retired,46-60,0,1232,Mastercard,Debit,5453650582708795,11/2015,531,YES,1,16373,2010-02-01T00:00:00Z,2010,Yes
892,38,66,1981,7,Female,4260 Essex Lane,40.43,-75.34,25205,51391,94145,656,1,Not Retired,31-45,1.831935552917826,31,Visa,Debit,4479062988731370,11/2021,628,YES,2,14340,2002-01-01T00:00:00Z,2009,Yes
315,54,69,1966,1,Male,112 Burns Lane,40.78,-81.52,20783,42379,136748,692,3,Not Retired,46-60,3.2267868519785745,5656,Mastercard,Debit (Prepaid),5956867363687567,08/2024,701,YES,1,109,2011-11-01T00:00:00Z,2011,Yes
315,54,69,1966,1,Male,112 Burns Lane,40.78,-81.52,20783,42379,136748,692,3,Not Retired,46-60,3.2267868519785745,1726,Mastercard,Debit,5046535005565011,03/2023,821,YES,1,16218,2020-02-01T00:00:00Z,2020,No
315,54,69,1966,1,Male,112 Burns Lane,40.78,-81.52,20783,42379,136748,692,3,Not Retired,46-60,3.2267868519785745,3121,Mastercard,Debit,5948980046719583,05/2024,710,YES,1,22115,2012-05-01T00:00:00Z,2012,Yes
1739,49,62,1970,8,Male,344 Birch Street,42.01,-95.34,16673,33995,46102,531,1,Not Retired,46-60,1.3561406089130754,3246,Visa,Debit (Prepaid),4443766253735109,04/2024,361,YES,1,80,2002-06-01T00:00:00Z,2011,Yes
836,18,65,2002,1,Male,822 Ocean View Lane,34.09,-117.96,15775,32165,25778,689,1,Not Retired,18-30,0.8014301259132598,1727,Mastercard,Debit,5172517796855710,02/2020,817,NO,2,18261,2020-02-01T00:00:00Z,2020,No
39,54,67,1965,5,Female,984 Eighth Avenue,41.29,-72.36,30281,61740,126015,583,2,Not Retired,46-60,2.0410592808551993,2413,Visa,Debit,4660445166648632,12/2012,610,YES,1,1325,2000-04-01T00:00:00Z,2011,Yes
39,54,67,1965,5,Female,984 Eighth Avenue,41.29,-72.36,30281,61740,126015,583,2,Not Retired,46-60,2.0410592808551993,2039,Visa,Credit,4877727463431062,01/2023,537,YES,2,16900,2002-03-01T00:00:00Z,2007,Yes
155,86,69,1933,11,Female,235 Fourth Street,31.31,-89.3,14383,9678,812,688,6,Retired,60+,0.08390163256871254,413,Amex,Credit,304990666285186,02/2023,972,YES,2,6500,2020-01-01T00:00:00Z,2020,No
155,86,69,1933,11,Female,235 Fourth Street,31.31,-89.3,14383,9678,812,688,6,Retired,60+,0.08390163256871254,279,Mastercard,Credit,5689609387142035,02/2021,393,NO,1,7800,2011-01-01T00:00:00Z,2011,Yes
155,86,69,1933,11,Female,235 Fourth Street,31.31,-89.3,14383,9678,812,688,6,Retired,60+,0.08390163256871254,239,Mastercard,Debit,5290515548238201,12/2022,813,NO,1,9294,2010-01-01T00:00:00Z,2011,Yes
155,86,69,1933,11,Female,235 Fourth Street,31.31,-89.3,14383,9678,812,688,6,Retired,60+,0.08390163256871254,2281,Mastercard,Debit,5358949072497400,12/2011,324,YES,2,12163,2011-03-01T00:00:00Z,2011,Yes
155,86,69,1933,11,Female,235 Fourth Street,31.31,-89.3,14383,9678,812,688,6,Retired,60+,0.08390163256871254,3111,Visa,Debit,4972569366952714,01/2020,855,YES,2,14959,2011-05-01T00:00:00Z,2011,Yes
155,86,69,1933,11,Female,235 Fourth Street,31.31,-89.3,14383,9678,812,688,6,Retired,60+,0.08390163256871254,5793,Mastercard,Debit (Prepaid),5039304998585215,11/2023,721,YES,2,15,2003-12-01T00:00:00Z,2010,Yes
1305,46,73,1974,2,Female,2794 Seventh Drive,35.33,-89.88,19115,38971,0,784,3,Not Retired,46-60,0,2026,Mastercard,Debit,5735388999396191,07/2022,260,YES,1,18118,2001-03-01T00:00:00Z,2007,Yes
1305,46,73,1974,2,Female,2794 Seventh Drive,35.33,-89.88,19115,38971,0,784,3,Not Retired,46-60,0,1260,Visa,Debit,4804168677193110,03/2023,32,YES,2,22025,2010-02-01T00:00:00Z,2010,Yes
1305,46,73,1974,2,Female,2794 Seventh Drive,35.33,-89.88,19115,38971,0,784,3,Not Retired,46-60,0,2229,Mastercard,Credit,5216010288888583,09/2011,983,YES,1,9100,2009-03-01T00:00:00Z,2015,Yes
1504,85,71,1934,7,Male,5993 12th Lane,33.57,-101.87,12187,12826,1550,734,5,Retired,60+,0.12084827693747076,3409,Visa,Debit,4320358361635021,10/2013,729,YES,2,16064,2008-06-01T00:00:00Z,2011,Yes
1504,85,71,1934,7,Male,5993 12th Lane,33.57,-101.87,12187,12826,1550,734,5,Retired,60+,0.12084827693747076,3486,Mastercard,Credit,5039473078606416,09/2024,356,YES,1,6000,2010-06-01T00:00:00Z,2011,Yes
1504,85,71,1934,7,Male,5993 12th Lane,33.57,-101.87,12187,12826,1550,734,5,Retired,60+,0.12084827693747076,5373,Visa,Debit,4951288736229807,02/2023,776,YES,2,7136,2001-11-01T00:00:00Z,2014,Yes
1504,85,71,1934,7,Male,5993 12th Lane,33.57,-101.87,12187,12826,1550,734,5,Retired,60+,0.12084827693747076,4963,Discover,Credit,6418843769862227,04/2021,423,YES,1,3900,2002-10-01T00:00:00Z,2010,Yes
1504,85,71,1934,7,Male,5993 12th Lane,33.57,-101.87,12187,12826,1550,734,5,Retired,60+,0.12084827693747076,3977,Mastercard,Debit,5508687277469967,01/2020,469,YES,1,8444,2011-07-01T00:00:00Z,2011,Yes
1105,77,60,1942,6,Male,766 Mountain View Drive,26.21,-98.31,14275,22104,20031,670,3,Retired,60+,0.9062160694896852,4119,Mastercard,Debit,5256438428040603,11/2020,880,YES,2,12692,2003-08-01T00:00:00Z,2012,Yes
1105,77,60,1942,6,Male,766 Mountain View Drive,26.21,-98.31,14275,22104,20031,670,3,Retired,60+,0.9062160694896852,2036,Mastercard,Debit,5772409732789359,04/2020,218,YES,2,9027,2002-03-01T00:00:00Z,2015,Yes
1105,77,60,1942,6,Male,766 Mountain View Drive,26.21,-98.31,14275,22104,20031,670,3,Retired,60+,0.9062160694896852,218,Visa,Debit,4755440234138028,10/2020,584,YES,1,4507,2009-01-01T00:00:00Z,2019,No
1761,23,71,1996,10,Female,533 Fourth Street,38.65,-121.25,27548,56168,186534,703,3,Not Retired,18-30,3.32100128186868,691,Mastercard,Debit,5237616749088430,05/2024,670,YES,1,17963,2020-01-01T00:00:00Z,2020,No
1761,23,71,1996,10,Female,533 Fourth Street,38.65,-121.25,27548,56168,186534,703,3,Not Retired,18-30,3.32100128186868,1971,Visa,Credit,4717288923637339,02/2020,818,YES,1,12200,2020-02-01T00:00:00Z,2020,No
1761,23,71,1996,10,Female,533 Fourth Street,38.65,-121.25,27548,56168,186534,703,3,Not Retired,18-30,3.32100128186868,1728,Mastercard,Debit,5990008776952532,02/2020,386,YES,2,1996,2020-02-01T00:00:00Z,2020,No
215,18,65,2002,2,Male,6638 Summit Lane,35.57,-82.54,22223,45313,21488,716,2,Not Retired,18-30,0.47421269834263896,1729,Mastercard,Debit,5532144053662492,01/2021,154,YES,2,19998,2020-02-01T00:00:00Z,2020,No
215,18,65,2002,2,Male,6638 Summit Lane,35.57,-82.54,22223,45313,21488,716,2,Not Retired,18-30,0.47421269834263896,1430,Amex,Credit,368046753984282,02/2020,882,YES,2,15600,2020-02-01T00:00:00Z,2020,No
948,53,65,1966,12,Female,1540 El Camino Avenue,26.74,-80.12,18205,37119,55010,718,5,Not Retired,46-60,1.4819903553436249,1325,Mastercard,Debit,5196909207454962,05/2023,71,YES,1,13035,2013-02-01T00:00:00Z,2013,Yes
948,53,65,1966,12,Female,1540 El Camino Avenue,26.74,-80.12,18205,37119,55010,718,5,Not Retired,46-60,1.4819903553436249,3083,Visa,Credit,4763339915481098,06/2023,488,YES,2,8300,2010-05-01T00:00:00Z,2010,Yes
948,53,65,1966,12,Female,1540 El Camino Avenue,26.74,-80.12,18205,37119,55010,718,5,Not Retired,46-60,1.4819903553436249,1265,Amex,Credit,371833102197375,07/2024,591,YES,2,6200,2011-02-01T00:00:00Z,2011,Yes
948,53,65,1966,12,Female,1540 El Camino Avenue,26.74,-80.12,18205,37119,55010,718,5,Not Retired,46-60,1.4819903553436249,5695,Visa,Debit,4948154067393861,03/2024,688,YES,2,11795,2013-11-01T00:00:00Z,2013,Yes
948,53,65,1966,12,Female,1540 El Camino Avenue,26.74,-80.12,18205,37119,55010,718,5,Not Retired,46-60,1.4819903553436249,3376,Discover,Credit,6167888794302874,05/2011,138,YES,1,7900,2008-06-01T00:00:00Z,2013,Yes
862,25,67,1995,1,Female,8482 Elm Lane,32.42,-96.67,21032,42883,65917,807,3,Not Retired,18-30,1.537135927990113,1455,Discover,Credit,6666283868705517,02/2020,112,YES,1,12900,2020-02-01T00:00:00Z,2020,No
862,25,67,1995,1,Female,8482 Elm Lane,32.42,-96.67,21032,42883,65917,807,3,Not Retired,18-30,1.537135927990113,921,Visa,Debit,4223918113000039,12/2020,371,YES,2,6556,2020-01-01T00:00:00Z,2020,No
862,25,67,1995,1,Female,8482 Elm Lane,32.42,-96.67,21032,42883,65917,807,3,Not Retired,18-30,1.537135927990113,3167,Mastercard,Credit,5170494527481348,05/2022,731,NO,1,3800,2015-05-01T00:00:00Z,2015,Yes
1514,53,58,1966,11,Female,6733 Third Boulevard,41.37,-82.1,18110,36925,89762,721,5,Not Retired,46-60,2.430927555856466,5103,Visa,Credit,4662421715985774,10/2021,439,YES,2,7800,2007-10-01T00:00:00Z,2008,Yes
1514,53,58,1966,11,Female,6733 Third Boulevard,41.37,-82.1,18110,36925,89762,721,5,Not Retired,46-60,2.430927555856466,3325,Mastercard,Credit,5382732373960615,02/2016,56,YES,2,10900,2006-06-01T00:00:00Z,2012,Yes
1514,53,58,1966,11,Female,6733 Third Boulevard,41.37,-82.1,18110,36925,89762,721,5,Not Retired,46-60,2.430927555856466,78,Mastercard,Debit,5602736350449912,12/2024,673,YES,1,1846,2005-01-01T00:00:00Z,2005,Yes
1514,53,58,1966,11,Female,6733 Third Boulevard,41.37,-82.1,18110,36925,89762,721,5,Not Retired,46-60,2.430927555856466,4679,Mastercard,Debit (Prepaid),5222744542088596,08/2016,394,YES,1,76,2008-09-01T00:00:00Z,2015,Yes
1514,53,58,1966,11,Female,6733 Third Boulevard,41.37,-82.1,18110,36925,89762,721,5,Not Retired,46-60,2.430927555856466,4334,Mastercard,Credit,5052545011580809,07/2020,940,NO,1,0,2010-08-01T00:00:00Z,2010,Yes
1698,32,64,1987,7,Male,2783 Washington Avenue,40.87,-73.32,33338,67976,105337,747,3,Not Retired,31-45,1.5496204542779806,2390,Visa,Credit,4936494163188301,01/2022,72,NO,1,13400,2019-03-01T00:00:00Z,2019,No
1698,32,64,1987,7,Male,2783 Washington Avenue,40.87,-73.32,33338,67976,105337,747,3,Not Retired,31-45,1.5496204542779806,922,Visa,Credit,4209685692130280,01/2020,565,YES,1,15800,2020-01-01T00:00:00Z,2020,No
1698,32,64,1987,7,Male,2783 Washington Avenue,40.87,-73.32,33338,67976,105337,747,3,Not Retired,31-45,1.5496204542779806,5639,Visa,Debit,4949964634585996,06/2011,341,YES,1,14744,2010-11-01T00:00:00Z,2010,Yes
1316,27,65,1993,2,Female,711 Norfolk Drive,40.6,-80.65,16314,33266,0,693,5,Not Retired,18-30,0,436,Discover,Credit,6193476799412108,02/2020,669,YES,1,8700,2020-01-01T00:00:00Z,2020,No
1316,27,65,1993,2,Female,711 Norfolk Drive,40.6,-80.65,16314,33266,0,693,5,Not Retired,18-30,0,692,Mastercard,Debit,5196434400831396,01/2022,696,YES,1,12088,2020-01-01T00:00:00Z,2020,No
1316,27,65,1993,2,Female,711 Norfolk Drive,40.6,-80.65,16314,33266,0,693,5,Not Retired,18-30,0,330,Mastercard,Credit,5242129479868764,11/2024,288,YES,2,4700,2014-01-01T00:00:00Z,2014,Yes
1316,27,65,1993,2,Female,711 Norfolk Drive,40.6,-80.65,16314,33266,0,693,5,Not Retired,18-30,0,1972,Visa,Debit,4930615029109805,01/2024,514,YES,2,11983,2020-02-01T00:00:00Z,2020,No
1316,27,65,1993,2,Female,711 Norfolk Drive,40.6,-80.65,16314,33266,0,693,5,Not Retired,18-30,0,1730,Mastercard,Debit,5894488780147229,02/2020,182,YES,1,11557,2020-02-01T00:00:00Z,2020,No
1831,25,60,1994,5,Female,4386 El Camino Boulevard,30.33,-81.65,19382,39520,61310,595,2,Not Retired,18-30,1.5513663967611335,693,Mastercard,Debit,5889682038601562,02/2020,815,YES,1,12152,2020-01-01T00:00:00Z,2020,No
1831,25,60,1994,5,Female,4386 El Camino Boulevard,30.33,-81.65,19382,39520,61310,595,2,Not Retired,18-30,1.5513663967611335,437,Discover,Credit,6125317256925478,10/2023,681,YES,2,11100,2020-01-01T00:00:00Z,2020,No
889,27,65,1992,3,Male,900 Norfolk Avenue,39.61,-86.11,25773,52550,140825,710,1,Not Retired,18-30,2.6798287345385345,2293,Visa,Credit,4476864861762314,09/2022,669,YES,1,14700,2011-03-01T00:00:00Z,2011,Yes
526,51,62,1968,3,Female,54870 Lexington Drive,25.77,-80.2,31625,64481,114394,627,5,Not Retired,46-60,1.7740729827391015,4522,Mastercard,Debit (Prepaid),5754706935084019,06/2021,827,NO,1,52,2002-09-01T00:00:00Z,2013,Yes
526,51,62,1968,3,Female,54870 Lexington Drive,25.77,-80.2,31625,64481,114394,627,5,Not Retired,46-60,1.7740729827391015,5204,Mastercard,Debit,5427548263390254,12/2016,736,YES,1,3224,2010-10-01T00:00:00Z,2013,Yes
526,51,62,1968,3,Female,54870 Lexington Drive,25.77,-80.2,31625,64481,114394,627,5,Not Retired,46-60,1.7740729827391015,5917,Visa,Debit,4186305659535998,11/2020,674,YES,2,23001,2007-12-01T00:00:00Z,2013,Yes
526,51,62,1968,3,Female,54870 Lexington Drive,25.77,-80.2,31625,64481,114394,627,5,Not Retired,46-60,1.7740729827391015,2091,Mastercard,Debit,5507762507273350,01/2022,170,YES,1,23652,2005-03-01T00:00:00Z,2014,Yes
526,51,62,1968,3,Female,54870 Lexington Drive,25.77,-80.2,31625,64481,114394,627,5,Not Retired,46-60,1.7740729827391015,5500,Mastercard,Debit (Prepaid),5763661322183411,09/2020,688,YES,1,86,2007-11-01T00:00:00Z,2013,Yes
231,55,67,1964,3,Female,1442 Mill Avenue,35.05,-78.87,17789,36270,73779,769,5,Not Retired,46-60,2.034160463192721,5091,Mastercard,Debit (Prepaid),5133503724511818,08/2021,528,YES,2,80,2007-10-01T00:00:00Z,2011,Yes
231,55,67,1964,3,Female,1442 Mill Avenue,35.05,-78.87,17789,36270,73779,769,5,Not Retired,46-60,2.034160463192721,4221,Mastercard,Debit,5443684097691863,10/2022,473,YES,1,26097,2007-08-01T00:00:00Z,2011,Yes
231,55,67,1964,3,Female,1442 Mill Avenue,35.05,-78.87,17789,36270,73779,769,5,Not Retired,46-60,2.034160463192721,5718,Visa,Debit,4551009502548949,05/2023,466,YES,1,11032,2015-11-01T00:00:00Z,2015,Yes
231,55,67,1964,3,Female,1442 Mill Avenue,35.05,-78.87,17789,36270,73779,769,5,Not Retired,46-60,2.034160463192721,2474,Visa,Credit,4632232168339378,01/2020,970,YES,1,8900,2004-04-01T00:00:00Z,2011,Yes
231,55,67,1964,3,Female,1442 Mill Avenue,35.05,-78.87,17789,36270,73779,769,5,Not Retired,46-60,2.034160463192721,414,Amex,Credit,310400555625656,02/2020,226,YES,2,4700,2020-01-01T00:00:00Z,2020,No
910,31,57,1989,2,Male,35 Rose Boulevard,37.38,-121.9,37677,76820,159137,819,2,Not Retired,31-45,2.071556886227545,5255,Visa,Debit,4925413173106257,05/2022,460,YES,1,10523,2011-10-01T00:00:00Z,2011,Yes
910,31,57,1989,2,Male,35 Rose Boulevard,37.38,-121.9,37677,76820,159137,819,2,Not Retired,31-45,2.071556886227545,1431,Amex,Credit,327604676331354,02/2020,199,YES,1,8900,2020-02-01T00:00:00Z,2020,No
